time,x,y,rssi,tag_id
1619190654991608858,64.43375377474534,0.7145575339249106,-75,417e7240
1619190670842449426,62.40707513947146,0.4869522989995829,-78,417e7240
1619190684915782928,60.30646716425929,0.34465203161759206,-72,417e7240
1619190700110509872,58.049220782067614,0.41173885864436244,-71,417e7240
1619190715305337667,56.350370118809934,0.45248997611091824,-65,417e7240
1619190732564465999,54.205190179050156,0.6362367747253046,-70,417e7240
1619190746925759553,51.40951439379272,0.8439185788413823,-73,417e7240
1619190761674908638,49.23997090788969,0.8994813203598611,-66,417e7240
1619190775541005611,46.97477242722559,0.7533478157184348,-66,417e7240
1619190791791682481,44.990035318471456,0.6549997844444775,-59,417e7240
1619190805691129446,43.169131251859895,0.6640312030286921,-65,417e7240
1619190820197430372,41.16578928088705,0.6844000915000024,-59,417e7240
1619190836494160652,39.306343142279225,0.6976027905244706,-56,417e7240
1619190851082535028,37.274221588938076,0.7286309637766735,-61,417e7240
1619190866563238620,35.161852376976555,0.6880848708836425,-57,417e7240
1619190880111329317,33.03864669168742,0.6604775346422542,-52,417e7240
1619190896153542518,31.224208281992453,0.6229360712647534,-55,417e7240
1619190909766321420,29.380124214392296,0.6273320633736432,-50,417e7240
1619190925486758947,27.07064404065514,0.5621023937972858,-44,417e7240
1619190939595134735,24.598790174001373,0.6051255806128886,-41,417e7240
1619190956229210853,22.417644647493773,0.6048566549441894,-40,417e7240
1619190970479875802,20.464106680750945,0.6181735509005648,-40,417e7240
1619190985835633039,18.868984240466077,0.5708780385467378,-40,417e7240
1619191000438268184,17.690746800268954,0.6104525416679643,-40,417e7240
1619191016432592868,17.25620046258257,2.455504850432792,-46,417e7240
1619191032489178657,17.230266055127842,4.535292469158293,-47,417e7240
1619191047283679008,17.30677637627157,6.398392029455998,-50,417e7240
1619191061295658349,17.40343217179813,8.207972557893921,-40,417e7240
1619191077673517227,17.42421703120897,10.194257161371635,-41,417e7240
1619191091541332483,17.26618334858678,12.594246812361876,-40,417e7240
1619191091541332483,17.098678985954862,14.979671331706125,-40,417e7240
1619191121755500793,17.09281667257298,16.62540674335834,-47,417e7240
1619191134678907871,17.068488817464186,18.305149161616832,-49,417e7240
1619191150465832233,17.053834219084024,20.084058433484405,-56,417e7240
1619191166618906736,16.998817084314027,21.857380229868205,-50,417e7240
1619191180070933818,17.055696894162807,23.576022321170218,-53,417e7240
1619191196800832509,17.10624057144068,25.342291348869125,-54,417e7240
1619191211338529586,17.181938640333925,27.53356448206625,-56,417e7240
1619191227254357576,17.15114103634653,29.270922507218067,-55,417e7240
1619191239731245756,17.145959436599895,30.826299505755994,-49,417e7240
1619191257499629735,17.16470000491225,32.660414720776785,-55,417e7240
1619191272181042432,17.094226052731116,34.857190316499256,-57,417e7240
1619191284673405408,17.024339534653365,36.93813198477641,-49,417e7240
1619191301149500846,16.902447290829784,38.4880656122911,-50,417e7240
1619191315494571447,16.821411340060507,40.228855852631426,-54,417e7240
1619191330065676450,16.769685749407316,41.37717655382035,-57,417e7240
1619191345628871679,16.786421083832906,43.14056774082597,-53,417e7240
1619191360790298700,16.790274426105952,44.59420662097222,-53,417e7240
1619191376800488948,16.715417073166208,46.28952460135409,-54,417e7240
1619191391275774478,16.546505973956968,47.9550265825583,-57,417e7240
1619191405205186843,16.3012777912204,49.507281130636436,-56,417e7240
1619191420944870948,16.12519401521959,50.494310001934934,-57,417e7240
1619191436811102628,14.67876164356312,50.7299493462701,-59,417e7240
1619191452804919004,13.351137846749815,50.730160058053855,-79,417e7240
1619191452804919004,12.037678826099821,50.666005677616454,-79,417e7240
1619191480507548570,10.59806715979515,50.51875099568737,-81,417e7240
1619191480507548570,8.555667574911169,50.381300140651845,-81,417e7240
1619191480507548570,6.466675237067086,50.24754909998088,-81,417e7240
1619191480507548570,4.354108050294457,50.092152850026615,-81,417e7240
1619191480507548570,1.7029808355675442,50.05171563525474,-81,417e7240
1619191480507548570,-1.0558671998537292,50.09890520723023,-81,417e7240
1619191480507548570,-3.250528927842062,50.07525828100117,-81,417e7240
1619191480507548570,-6.061321100483205,50.002860856013285,-81,417e7240
1619191480507548570,-8.926989328080989,49.8827981425071,-81,417e7240
1619191480507548570,-9.238304685916404,50.19565943774931,-81,417e7240
1619191480507548570,-6.64205522578974,50.39864671165627,-81,417e7240
1619191480507548570,-4.556217258340112,50.52516086560415,-81,417e7240
1619191480507548570,-2.8408632924752766,50.677819013252616,-81,417e7240
1619191480507548570,-1.267110061330058,50.781827227721465,-81,417e7240
1619191480507548570,0.4105485181929751,50.64621982568957,-81,417e7240
1619191480507548570,2.380749673017597,50.68305260897617,-81,417e7240
1619191480507548570,5.236055272254571,50.69436292062146,-81,417e7240
1619191480507548570,7.080623530396267,50.718263192567676,-81,417e7240
1619191480507548570,9.03896349666419,50.75443382759268,-81,417e7240
1619191765572973728,11.004135218214586,50.707115425212606,-81,417e7240
1619191781774868726,12.656194361090797,50.5441847837601,-78,417e7240
1619191795224092245,14.206242910026518,50.53774605161287,-83,417e7240
1619191811474781990,15.781335991741294,50.32250057450024,-77,417e7240
1619191827437618255,16.19979172034774,49.16261658914016,-57,417e7240
1619191842088160753,16.28141111242087,47.36103686706585,-57,417e7240
1619191855269598484,16.257255190648127,45.898277871795344,-54,417e7240
1619191872653253078,16.193959559667498,44.39974908843742,-56,417e7240
1619191885431902408,16.106966623297623,42.90882464603517,-65,417e7240
1619191900563688278,16.09401367909703,41.423624506416914,-68,417e7240
1619191915598100423,16.162245471133545,39.56423861183451,-57,417e7240
1619191929736398220,16.227115501117297,38.09188222165572,-54,417e7240
1619191946704860925,16.26061084399035,36.74464209932347,-69,417e7240
1619191961086514472,16.275428136889012,35.28779492718685,-60,417e7240
1619191974759572744,16.324673432763277,33.79235523669092,-67,417e7240
1619191991457989454,16.406537707778327,32.07125573746474,-56,417e7240
1619192006236471891,16.415604664790393,30.530276377607194,-59,417e7240
1619192020709737062,16.49836906188056,28.287982324243373,-57,417e7240
1619192035057940483,16.55795134845816,26.457889250137143,-69,417e7240
1619192052394848108,16.635590117858143,25.00443664222483,-59,417e7240
1619192067765046596,16.657388080546255,23.171792821758473,-68,417e7240
1619192082353491306,16.627858606269072,21.491556673788637,-51,417e7240
1619192096460728168,16.599440701066015,19.649203828325895,-60,417e7240
1619192111479158163,16.580329737732825,17.74267875321771,-59,417e7240
1619192125505950689,16.682802922118142,15.779100018906021,-51,417e7240
1619192142315899133,16.773197566696567,13.72972279437063,-51,417e7240
1619192156472272396,16.622592615184345,12.240138605393902,-67,417e7240
1619192171536340713,16.69652981452211,9.966636944205149,-48,417e7240
1619192185658593893,16.72976122519512,8.313644367486312,-48,417e7240
1619192185658593893,16.68045622747985,5.975594617016405,-48,417e7240
1619192217522276163,16.647236249338235,4.067827570530405,-40,417e7240
1619192217522276163,16.623502883944212,2.4125473551330145,-40,417e7240
1619192245495497226,16.615198002143828,0.896678720993819,-41,417e7240
1619192260352971553,15.40865314349729,0.18755670843815508,-42,417e7240
1619192275227707862,13.706296451425786,0.21092979283282176,-40,417e7240
1619192289909820079,12.035287374052885,0.30838553250388046,-50,417e7240
1619192307151449441,10.664317360321036,0.41248775283374783,-40,417e7240
1619192320763255834,9.335970289790467,0.4405132618496985,-44,417e7240
1619192336948336124,7.8142558719903406,0.3903880664470556,-41,417e7240
1619192352478868246,6.053597870658024,0.420133619964318,-41,417e7240
1619192364715908288,4.408702795693941,0.3865703050760523,-46,417e7240
1619192381029738187,2.606361951601727,0.42513149296179265,-47,417e7240
1619192395568584203,1.1188573527054047,0.47022318360071225,-49,417e7240
1619192412392963886,-0.340953240281209,0.4615572277789095,-47,417e7240
1619192427364538431,-0.9738569641440193,0.4815792892190771,-56,417e7240
