time,x,y,26453,27170,27183,27157,27180,27141,27160
1599810321891291618,-4.30874349,-2.055697587,0,0,0,0,0,0,-80
1599810322027630329,-9.803445198,-4.072094461,0,0,0,-99,0,0,0
1599810322258986949,-9.795955514,-4.066252169,0,0,0,0,0,0,-80
1599810322400400638,-9.789870591,-4.061059005,0,0,0,-97,0,0,0
1599810322627423048,-9.776163897,-4.047910406,0,0,0,0,0,0,-80
1599810322766643047,-9.773090979,-4.044623167,0,0,0,-94,0,0,0
1599810323004857063,-9.777103378,-3.984147034,0,0,0,0,0,0,-80
1599810323142700433,-9.772700112,-3.977468142,0,0,0,-96,0,0,0
1599810323375880479,-9.766421589,-3.967242221,0,0,0,0,0,0,-79
1599810323748563766,-9.760925043,-3.95829617,0,0,0,0,0,0,-80
1599810323886756420,-9.760925043,-3.95829617,0,0,0,-97,0,0,0
1599810324124557495,-9.760384015,-3.957455166,0,0,0,0,0,0,-80
1599810324488998651,-9.760112911,-3.957035044,0,0,0,0,0,0,-80
1599810324620177268,-9.760112911,-3.957035044,0,0,0,-98,0,0,0
1599810324979179859,-9.760112911,-3.957035044,0,0,0,-97,0,0,0
1599810325216574668,-9.76009756,-3.95704396,0,0,0,0,0,0,-79
1599810325355863332,-9.759619213,-3.956165806,0,0,0,-98,0,0,0
1599810325600387811,-9.757572136,-3.951602699,0,0,0,0,0,0,-81
1599810325743585586,-9.754054163,-3.943319026,0,0,0,-98,0,0,0
1599810325977808952,-9.747404343,-3.9260568,0,0,0,0,0,0,-81
1599810326115824699,-9.696085284,-3.909433481,0,0,0,-96,0,0,0
1599810326346741199,-9.687957861,-3.880555776,0,0,0,0,0,0,-81
1599810326485958814,-9.684351764,-3.867028307,0,0,0,-100,0,0,0
1599810326729261398,-9.676772661,-3.834402379,0,0,0,0,0,0,-81
1599810326868252277,-9.675446025,-3.827020908,0,0,0,-96,0,0,0
1599810327113480329,-9.672548788,-3.803202655,0,0,0,0,0,0,-80
1599810327243729591,-9.671982802,-3.794721745,0,0,0,-95,0,0,0
1599810327480373144,-9.671584429,-3.780729078,0,0,0,0,0,0,-79
1599810327608689069,-9.671955564,-3.762733984,0,0,0,-98,0,0,0
1599810327845825910,-9.673354105,-3.738275294,0,0,0,0,0,0,-80
1599810327976264953,-9.674228665,-3.727310173,0,0,0,-100,0,0,0
1599810328205071926,-9.679187913,-3.681079066,0,0,0,0,0,0,-79
1599810328340872287,-9.681862804,-3.662268927,0,0,0,-98,0,0,0
1599810328708807706,-4.481335864,-1.634415698,0,0,0,-96,0,0,0
1599810328936546802,-9.633474847,-3.696903906,0,0,0,0,0,0,-79
1599810329071461200,-9.640172754,-3.680736772,0,0,0,-94,0,0,0
1599810329307885408,-9.664879907,-3.62771857,0,0,0,0,0,0,-79
1599810329441747903,-9.675197183,-3.607162759,0,0,0,-95,0,0,0
1599810329677719831,-9.695279905,-3.568576785,0,0,0,0,0,0,-79
1599810330056859731,-9.738031586,-3.492813184,0,0,0,0,0,0,-79
1599810330196802616,-9.751376567,-3.47049947,0,0,0,-95,0,0,0
1599810330558445930,-9.803235538,-3.389720815,0,0,0,-95,0,0,0
1599810330803168773,-9.848015855,-3.324641046,0,0,0,0,0,0,-79
1599810331178226947,-9.891593391,-3.263601402,0,0,0,0,0,0,-79
1599810331314063310,-4.983863026,-1.317556541,0,0,0,-99,0,0,0
1599810331538931369,-9.873388595,-3.230143538,0,0,0,0,0,0,-79
1599810331672439098,-9.888606254,-3.207237859,0,0,0,-100,0,0,0
1599810331912569046,-9.93299229,-3.141283032,0,0,0,0,0,0,-79
1599810332285800695,-9.977829899,-3.075029244,0,0,0,0,0,0,-79
1599810332424941778,-10.01114808,-3.025732954,0,0,0,-98,0,0,0
1599810332670794248,-10.04537487,-2.975240387,0,0,0,0,0,0,-81
1599810333035822391,-10.11017229,-2.87962938,0,0,0,0,0,0,-80
1599810333176153182,-10.12804168,-2.853083503,0,0,0,-100,0,0,0
1599810333408478736,-10.17905968,-2.77773042,0,0,0,0,0,0,-79
1599810333547379732,-10.19658618,-2.752160749,0,0,0,-97,0,0,0
1599810333923728227,-10.26392354,-2.658331095,0,0,0,-98,0,0,0
1599810334169247388,-10.29569307,-2.616535261,0,0,0,0,0,0,-78
1599810334296987056,-10.33430818,-2.567393165,0,0,0,-99,0,0,0
1599810334548624753,-10.35908442,-2.559897675,0,0,0,0,0,0,-79
1599810334921434879,-10.43792158,-2.46418659,0,0,0,0,0,0,-80
1599810335057266712,-10.45668933,-2.441426521,0,0,0,-96,0,0,0
1599810335304706335,-10.51325091,-2.373360297,0,0,0,0,0,0,-79
1599810335670290470,-10.57721079,-2.295841016,0,0,0,0,0,0,-79
1599810335810789585,-10.61773615,-2.246954243,0,0,0,-98,0,0,0
1599810336058029174,-10.66152955,-2.194281945,0,0,0,0,0,0,-78
1599810336185864210,-10.68091148,-2.170732262,0,0,0,-97,0,0,0
1599810336435215473,-10.74061939,-2.098779926,0,0,0,0,0,0,-78
1599810336569144248,-10.76502689,-2.069654786,0,0,0,-93,0,0,0
1599810336816956043,-10.82985806,-1.991558387,0,0,0,0,0,0,-78
1599810336955341100,-10.84954643,-1.967613571,0,0,0,-97,0,0,0
1599810337203770399,-10.91279705,-1.889516643,0,0,0,0,0,0,-78
1599810337341812133,-10.93164609,-1.865538242,0,0,0,-93,0,0,0
1599810337588627338,-10.96481261,-1.770696882,0,0,0,0,0,0,-79
1599810337727210760,-10.98620116,-1.741739668,0,0,0,-96,0,0,0
1599810337980117321,-11.02379712,-1.689946568,0,0,0,0,0,0,-80
1599810338116286039,-11.06013136,-1.63787068,0,0,0,-96,0,0,0
1599810338368757247,-11.09471761,-1.586414881,0,0,0,0,0,0,-79
1599810338510442256,-11.1295224,-1.533304128,0,0,0,-97,0,0,0
1599810338762098073,-11.16209367,-1.481728681,0,0,0,0,0,0,-79
1599810338898133039,-11.17596041,-1.459146336,0,0,0,-94,0,0,0
1599810339133445978,-11.22736929,-1.372213614,0,0,0,0,0,0,-79
1599810339268616199,-11.24211349,-1.34608684,0,0,0,-89,0,0,0
1599810339510023832,-11.28751829,-1.262641878,0,0,0,0,0,0,-81
1599810339651725292,-11.30186287,-1.235160884,0,0,0,-91,0,0,0
1599810339898150920,-11.34186642,-1.155660005,0,0,0,0,0,0,-80
1599810340034378290,-11.35856308,-1.121524762,0,0,0,-93,0,0,0
1599810340287372112,-11.38604748,-1.063727075,0,0,0,0,0,0,-82
1599810340427081823,-11.41198256,-1.009622091,0,0,0,-93,0,0,0
1599810340681549310,-11.45853733,-0.9639679521,0,0,0,0,0,0,-80
1599810340821548461,-11.48371808,-0.9095078988,0,0,0,-92,0,0,0
1599810341064872264,-11.5080845,-0.8568747148,0,0,0,0,0,0,-82
1599810341200084209,-11.53691333,-0.7952883268,0,0,0,-92,0,0,0
1599810341450378179,-11.56332093,-0.7386413058,0,0,0,0,0,0,-82
1599810341579350471,-11.57525762,-0.7127615746,0,0,0,-90,0,0,0
1599810341827229499,-11.61511564,-0.6259769452,0,0,0,0,0,0,-82
1599810341966762781,-11.62712483,-0.6001307752,0,0,0,-87,0,0,0
1599810342219579219,-11.66821358,-0.5111607817,0,0,0,0,0,0,-83
1599810342355196952,-11.67953352,-0.4866483587,0,0,0,-89,0,0,0
1599810342605746507,-11.71863094,-0.402817799,0,0,0,0,0,0,-81
1599810342743997097,-11.73143117,-0.3751338943,0,0,0,-88,0,0,0
1599810342988933801,-8.160396273,0.3560764172,0,0,0,0,0,0,-81
1599810343124733686,-11.78431031,-0.2613186094,0,0,0,-90,0,0,0
1599810343373524665,-11.81131228,-0.2038458303,0,0,0,0,0,0,-82
1599810343513309240,-11.82363797,-0.1473913488,0,0,0,-90,0,0,0
1599810343767951250,-11.84741874,-0.089276692,0,0,0,0,0,0,-82
1599810344140726327,-11.90399936,0.02776363278,0,0,0,0,0,0,-82
1599810344516192436,-11.96507184,0.1531840314,0,0,0,0,0,0,-84
1599810344657484769,-11.97773706,0.179272171,0,0,0,-90,0,0,0
1599810344902789115,-12.02354652,0.2743071119,0,0,0,0,0,0,-87
1599810345041255712,-12.03793094,0.3040070861,0,0,0,-90,0,0,0
1599810345287441253,-12.08161742,0.393959312,0,0,0,0,0,0,-87
1599810345427753925,-12.09675575,0.4255160103,0,0,0,-89,0,0,0
1599810345671950817,-12.12715497,0.4880148422,0,0,0,0,0,0,-83
1599810345800894498,-8.930196689,0.8742470446,0,0,0,-88,0,0,0
1599810346043821334,-12.1866594,0.6114168042,0,0,0,0,0,0,-85
1599810346184705018,-12.19986424,0.6389100857,0,0,0,-90,0,0,0
1599810346426496028,-12.24443501,0.7312117051,0,0,0,0,0,0,-84
1599810346560283184,-12.25884704,0.7608979497,0,0,0,-87,0,0,0
1599810346810751676,-12.31377983,0.9166346274,0,0,0,0,0,0,-85
1599810346950472593,-12.32748119,0.9438838954,0,0,0,-91,0,0,0
1599810347200881481,-12.3743431,1.033351682,0,0,0,0,0,0,-83
1599810347338203191,-12.38980426,1.061938047,0,0,0,-88,0,0,0
1599810347586600303,-12.43595614,1.143823355,0,0,0,0,0,0,-88
1599810347727251052,-12.45411369,1.174328147,0,0,0,-93,0,0,0
1599810347974208593,-12.48481941,1.224707404,0,0,0,0,0,0,-84
1599810348113991975,-12.51838397,1.278021041,0,0,0,-93,0,0,0
1599810348359545230,-12.55209681,1.329456921,0,0,0,0,0,0,-83
1599810348497204303,-12.58581141,1.379691612,0,0,0,-88,0,0,0
1599810348745995044,-12.62179944,1.432008408,0,0,0,0,0,0,-83
1599810348881064891,-12.63746416,1.45461073,0,0,0,-87,0,0,0
1599810349128363370,-12.69110016,1.531805844,0,0,0,0,0,0,-84
1599810349256374120,-12.70881799,1.557243438,0,0,0,-88,0,0,0
1599810349497982263,-12.70110253,1.60350901,0,0,0,0,0,0,-85
1599810349632932424,-12.69175352,1.615325075,0,0,0,-88,0,0,0
1599810349881903171,-12.72805984,1.667421813,0,0,0,0,0,0,-86
1599810350016193628,-12.76336745,1.718386117,0,0,0,-87,0,0,0
1599810350408657550,-12.83348227,1.819444715,0,0,0,-87,0,0,0
1599810350659464359,-12.86933773,1.871852932,0,0,0,0,0,0,-84
1599810350799320220,-12.90287336,1.921605518,0,0,0,-89,0,0,0
1599810351050256013,-12.93917444,1.976725054,0,0,0,0,0,0,-84
1599810351189289808,-12.95393182,1.99933522,0,0,0,-88,0,0,0
1599810351428868770,-13.00535004,2.080400743,0,0,0,0,0,0,-86
1599810351567027091,-13.01978404,2.103808118,0,0,0,-87,0,0,0
1599810351808594465,-13.06946908,2.185949806,0,0,0,0,0,0,-84
1599810351942381381,-13.08295433,2.20876204,0,0,0,-86,0,0,0
1599810352191439867,-13.11571135,2.266057147,0,0,0,0,0,0,-86
1599810352325298786,-13.14560142,2.320943452,0,0,0,-86,0,0,0
1599810352576570034,-13.17165028,2.374432725,0,0,0,0,0,0,-86
1599810352716095209,-13.58634682,2.305794315,0,0,0,-90,0,0,0
1599810352966075658,-13.60727744,2.364684757,0,0,0,0,0,0,-87
1599810353106548786,-13.62802253,2.424171112,0,0,0,-91,0,0,0
1599810353357519626,-13.64799709,2.482865224,0,0,0,0,0,0,-83
1599810353495595693,-11.0520887,2.04759511,0,0,0,-87,0,0,0
1599810353742192745,-13.68706771,2.598439166,0,0,0,0,0,0,-82
1599810353876392841,-13.69530597,2.622571689,0,0,0,-90,0,0,0
1599810354114809751,-13.72371651,2.705858893,0,0,0,0,0,0,-84
1599810354253036975,-13.73307269,2.733308082,0,0,0,-89,0,0,0
1599810354632825851,-13.77020762,2.842675305,0,0,0,-87,0,0,0
1599810354879429340,-13.789498,2.899489589,0,0,0,0,0,0,-86
1599810355022843360,-13.80805244,2.954441596,0,0,0,-85,0,0,0
1599810355272677421,-13.82687857,3.010357241,0,0,0,0,0,0,-89
1599810355411357402,-13.84564005,3.066294598,0,0,0,-86,0,0,0
1599810356029501438,-13.80919724,2.982895019,0,0,0,0,0,0,-88
1599810356165132045,-13.81621954,3.005844674,0,0,0,-86,0,0,0
1599810356409478425,-13.84187269,3.088976307,0,0,0,0,0,0,-89
1599810356542755603,-13.85033204,3.116715036,0,0,0,-86,0,0,0
1599810356793838024,-11.80514316,2.620973969,0,0,0,0,0,0,-90
1599810356929009437,-13.88316029,3.223795424,0,0,0,-87,0,0,0
1599810357177327394,-13.89925211,3.276388489,0,0,0,0,0,0,-90
1599810357324827432,-13.91616947,3.331866293,0,0,0,-87,0,0,0
1599810357568164110,-13.934346,3.391141515,0,0,0,0,0,0,-91
1599810357708305835,-13.95148811,3.449683317,0,0,0,-87,0,0,0
1599810357956684827,-13.96638031,3.501588973,0,0,0,0,0,0,-88
1599810358091111421,-13.98093369,3.556180149,0,0,0,-86,0,0,0
1599810358473928928,-13.99474761,3.615590846,0,0,0,-87,0,0,0
1599810358717142581,-13.94686413,3.55649538,0,0,0,0,0,0,-92
1599810358854750633,-13.94902155,3.569821817,0,0,0,-86,0,0,0
1599810359101891279,-13.95632784,3.625842706,0,0,0,0,0,0,-90
1599810359236636638,-13.95848831,3.647736045,0,0,0,-86,0,0,0
1599810359615160465,-13.96451697,3.742530803,0,0,0,-88,0,0,0
1599810359863997459,-13.96526314,3.792523479,0,0,0,0,0,0,-93
1599810359998263359,-13.9644905,3.847515174,0,0,0,-84,0,0,0
1599810360252734899,-13.9628,3.896485754,0,0,0,0,0,0,-93
1599810360400472879,-13.96053309,3.94893665,0,0,0,-83,0,0,0
1599810360650198459,-13.95755119,4.000349855,0,0,0,0,0,0,-91
1599810360787301063,-13.95401662,4.053732705,0,0,0,-84,0,0,0
1599810361038270235,-13.94871728,4.121525215,0,0,0,0,0,0,-91
1599810361194557428,-13.94601361,4.150900747,0,0,0,-88,0,0,0
1599810361438640356,-13.93615861,4.242368801,0,0,0,0,0,0,-91
1599810361816271781,-13.91772272,4.30497201,0,0,0,0,0,0,-94
